,charger_ID,city,address,provider,latitude,longitude,operator,type,power,zipcode
1445,EVB-P1811451_1,Amsterdam,Contactweg 47-2,EV-BOX,52.393693,4.854871,Vattenfall,AC,11.04,1014 AN
1446,EVB-P1552248_1,Amsterdam,Kiefskamp 2,EV-BOX,52.330591,4.87259,Vattenfall,AC,11.04,1082 KA
1447,EVB-P1516015_1,Amsterdam,Rijtuigenhof 97,EV-BOX,52.358735,4.862911,Vattenfall,AC,11.04,1054 NB
1448,EVB-P1629247_1,Amsterdam,Lodewijk van Deysselstraat 6,EV-BOX,52.377269,4.818716,Vattenfall,AC,11.04,1064 HN
1449,EVB-P1843479_1,Amsterdam,Van Reigersbergenstraat 81,EV-BOX,52.373005,4.869832,Vattenfall,AC,11.04,1052 SW
1450,EVB-P1552195_1,Amsterdam,Staringstraat 151,EV-BOX,52.36167,4.862556,Vattenfall,AC,11.04,1054 SN
1451,EVB-P1507025_1,Amsterdam,Prins Hendriklaan 47,EV-BOX,52.353176,4.860405,Vattenfall,AC,11.04,1075 BA
1452,ALF-0005439_1,Amsterdam,Zwanebloemlaan 244,Alfen BV,52.3531848,4.9965287,Vattenfall,AC,11.04,1087 JT
1453,EVB-P1835434_1,Amsterdam,Westzaanstraat 1,EV-BOX,52.387203,4.883136,Vattenfall,AC,11.04,1013 NB
1454,EVB-P1843424_1,Amsterdam,Sumatrakade 689,EV-BOX,52.378802,4.930503,Vattenfall,AC,11.04,1019 PV
1455,EVB-P1541146_1,Amsterdam,Prinsengracht 638,EV-BOX,52.362232,4.890448,Vattenfall,AC,11.04,1017 KV
1456,ALF-0009550_1,Amsterdam,H.J. Algrastraat 2,Alfen BV,52.382067,4.789647,Vattenfall,AC,11.04,1067 WL
1457,EVB-P1843481_1,Amsterdam,Egidiusstraat 21,EV-BOX,52.377533,4.852466,Vattenfall,AC,11.04,1055 GL
1458,EVB-P1916281_1,Amsterdam,Cornelis Lelylaan 115,EV-BOX,52.357403,4.828159,Vattenfall,AC,11.04,1065 CN
1459,EVB-P1542136_1,Amsterdam,Stolwijkstraat 3,EV-BOX,52.351384,4.848549,Vattenfall,AC,11.04,1059 XR
1460,EVB-P1917041_1,Amsterdam,Barentszstraat 243-1,EV-BOX,52.388782,4.886934,Vattenfall,AC,11.04,1013 NM
1461,ALF-0003025_1,Amsterdam,Domselaerstraat 1 TO,Alfen BV,52.359509,4.926042,Vattenfall,AC,11.04,1093 JL
1462,EVB-P1843426_1,Amsterdam,Eerste van der Helststraat 1-C,EV-BOX,52.357106,4.892797,Vattenfall,AC,11.04,1073 AA
1463,EVB-P1539211_1,Amsterdam,Bos en Lommerweg 244,EV-BOX,52.3783897,4.8478794,Vattenfall,AC,11.04,1055 EJ
1464,EVB-P1843471_1,Amsterdam,Vespuccistraat 25,EV-BOX,52.37002,4.854037,Vattenfall,AC,11.04,1057 CK
1465,ALF-0003098_2,Amsterdam,Roetersstraat 2 A,Alfen BV,52.364606,4.910892,Vattenfall,AC,11.04,1018 WC
1466,EVB-P1843410_1,Amsterdam,Bestevaerstraat 215-1,EV-BOX,52.379497,4.857554,Vattenfall,AC,11.04,1055 TM
1467,EVB-P1928488_1,Amsterdam,Churchill-laan 130,EV-BOX,52.347147,4.895575,Vattenfall,AC,11.04,1078 EN
1468,EVB-P1539204_1,Amsterdam,Maarten Harpertszoon Trompstraat 38,EV-BOX,52.3718628,4.8625284,Vattenfall,AC,11.04,1056 JC
1469,EVB-P1917039_1,Amsterdam,Marjoleinstraat 29,EV-BOX,52.40154,4.913575,Vattenfall,AC,11.04,1034 DR
1470,EVB-P1552314_1,Amsterdam,Keizersgracht 200,EV-BOX,52.373685,4.88479,Vattenfall,AC,11.04,1016 DX
1471,EVB-P1531045_1,Amsterdam,Keizersgracht 666,EV-BOX,52.363644,4.892886,Vattenfall,AC,11.04,1017 ET
1472,EVB-P1843499_1,Amsterdam,Vossiusstraat 3,EV-BOX,52.361368,4.882112,Vattenfall,AC,11.04,1071 AB
1473,EVB-P1917035_1,Amsterdam,Vespuccistraat 11A,EV-BOX,52.369473,4.854307,Vattenfall,AC,11.04,1057 CJ
1474,EVB-P1539193_1,Amsterdam,Ruysdaelstraat 24,EV-BOX,52.354444,4.885004,Vattenfall,AC,11.04,1071 XD
1475,EVB-P1548445_1,Amsterdam,Planciusstraat 1d,EV-BOX,52.387927,4.885759,Vattenfall,AC,11.04,1013 MD
1476,EVB-P1552180_1,Amsterdam,Rietwijkerstraat 36,EV-BOX,52.349523,4.84872,Vattenfall,AC,11.04,1059 XA
1477,EVB-P1520098_1,Amsterdam,Transvaalstraat 42,EV-BOX,52.355146,4.925773,Vattenfall,AC,11.04,1092 HM
1478,EVB-P1928220_1,Amsterdam,Antillenstraat 36,EV-BOX,52.359791,4.850665,Vattenfall,AC,11.04,1058 HC
1479,EVB-P1626358_1,Amsterdam,Johannes Verhulststraat 224,EV-BOX,52.352781,4.865488,Vattenfall,AC,11.04,1075 HG
1480,EVB-P1801357_1,Amsterdam,Geulstraat 30,EV-BOX,52.344688,4.891196,Vattenfall,AC,11.04,1078 LA
1481,ALF-0003031_1,Amsterdam,Biothof 15,Alfen BV,52.349949,4.942588,Vattenfall,AC,11.04,1098 RX
1482,ALF-0003026_1,Amsterdam,Marnixkade 89,Alfen BV,52.376797,4.877356,Vattenfall,AC,11.04,1015 ZH
1483,ALF-0005441_1,Amsterdam,Ank van der Moerstraat 21,Alfen BV,52.3524724,4.8246306,Vattenfall,AC,11.04,1065 LH
1484,ALF-0005442_1,Amsterdam,Des Presstraat 9,Alfen BV,52.3503881,4.8601816,Vattenfall,AC,11.04,1075 NT
1485,EVB-P1843430_2,Amsterdam,Gerrit van der Veenstraat 2,EV-BOX,52.349183,4.881522,Vattenfall,AC,11.04,1077 EC
1486,EVB-P1917019_1,Amsterdam,Lijnbaansgracht 296,EV-BOX,52.361246,4.887952,Vattenfall,AC,11.04,1017 RM
1487,EVB-P1835257_1,Amsterdam,Amsteldijk 50,EV-BOX,52.3544698,4.9062182,Vattenfall,AC,11.04,1074 HW
1488,EVB-P1835435_1,Amsterdam,Nienke van Hichtumstraat 5,EV-BOX,52.37964,4.813086,Vattenfall,AC,11.04,1064 MH
1489,EVB-P1520052_1,Amsterdam,Alkmaarstraat 69,EV-BOX,52.394374,4.951529,Vattenfall,AC,11.04,1024 TK
1490,ALF-0003028_1,Amsterdam,Zaanstraat 391,Alfen BV,52.392722,4.870934,Vattenfall,AC,11.04,1013 SH
1491,EVB-P1539196_1,Amsterdam,Parnassusweg 19,EV-BOX,52.34537,4.867644,Vattenfall,AC,11.04,1077 DB
1492,EVB-P1607264_1,Amsterdam,Ruysdaelstraat 126,EV-BOX,52.353225,4.87903,Vattenfall,AC,11.04,1071 XJ
1493,EVB-P1917020_1,Amsterdam,Lindengracht 274,EV-BOX,52.37994,4.882012,Vattenfall,AC,11.04,1015 KN
1494,EVB-P1521006_1,Amsterdam,Sporadenlaan 22,EV-BOX,52.346362,4.794055,Vattenfall,AC,11.04,1060 MJ
1495,EVB-P1552160_1,Amsterdam,Churchilllaan 232,EV-BOX,52.347393,4.890615,Vattenfall,AC,11.04,1078 EZ
1496,ALF-0003027_1,Amsterdam,Reyer Anslostraat 6-1,Alfen BV,52.358589,4.860075,Vattenfall,AC,11.04,1054 KV
1497,ALF-0003030_1,Amsterdam,Vennepluimstraat 6,Alfen BV,52.356646,4.98964,Vattenfall,AC,11.04,1087 CG
1498,EVB-P1552277_1,Amsterdam,Sporadenlaan 22,EV-BOX,52.346362,4.794055,Vattenfall,AC,11.04,1060 MJ
1499,EVB-P1552436_1,Amsterdam,Nieuwezijds Voorburgwal 100,EV-BOX,52.3755882,4.8923785,Vattenfall,AC,11.04,1012 SG
1500,EVB-P1843528_1,Amsterdam,Passeerdersgracht 34,EV-BOX,52.366841,4.880289,Vattenfall,AC,11.04,1016 XH
1501,EVB-P1843414_2,Amsterdam,Barentszplein 7,EV-BOX,52.389354,4.890536,Vattenfall,AC,11.04,1013 NJ
1502,ALF-0005458_2,Amsterdam,Tweede Jacob van Campenstraat 109,Alfen BV,52.3571852,4.8947115,Vattenfall,AC,11.04,1073 XP
1503,EVB-P1608475_1,Amsterdam,Camperstraat 95,EV-BOX,52.358476,4.913245,Vattenfall,AC,11.04,1091 AD
1504,EVB-P1409007_2,Amsterdam,Baarsjesweg 141,EV-BOX,52.368723,4.863303,Vattenfall,AC,11.04,1057 HM
1505,ALF-0005529_2,Amsterdam,Marnixkade 5,Alfen BV,52.3836143,4.8817152,Vattenfall,AC,11.04,1015 XL
1506,EVB-P1521008_2,Amsterdam,Rietwijkerstraat 32,EV-BOX,52.349244,4.849375,Vattenfall,AC,11.04,1059 XA
1507,EVB-P1928195_1,Amsterdam,Camperstraat 47,EV-BOX,52.358683,4.91308,Vattenfall,AC,11.04,1091 AD
1508,ALF-0002886_2,Amsterdam,Jacob Obrechtstraat 4,Alfen BV,52.357414,4.87433,Vattenfall,AC,11.04,1071 KL
1509,ALF-0002889_1,Amsterdam,Jacob Obrechtstraat 8,Alfen BV,52.357335,4.874379,Vattenfall,AC,11.04,1071 KL
1510,EVB-P1541089_1,Amsterdam,Minervalaan 64,EV-BOX,52.3462224,4.8724825,Vattenfall,AC,11.04,1077 PE
1511,EVB-P1529006_1,Amsterdam,Nassaukade 8,EV-BOX,52.384064,4.8812999,Vattenfall,AC,11.04,1052 CE
1512,EVB-P1552046_2,Amsterdam,Barentszplein 3,EV-BOX,52.389398,4.890828,Vattenfall,AC,11.04,1013 NJ
1513,EVB-P1542175_1,Amsterdam,Amstelkade 146,EVBOX,52.347956,4.891625,Vattenfall,AC,11.04,1078 AS
1514,EVB-P1552444_1,Amsterdam,Minervalaan 64-2,EV-BOX,52.3461639,4.8724901,Vattenfall,AC,11.04,1077 PE
1515,EVB-P1552308_1,Amsterdam,Sneeuwbalweg 6,EV-BOX,52.399501,4.92015,Vattenfall,AC,11.04,1032 VS
1516,ALF-0002924_1,Amsterdam,Uithoornstraat 20,Alfen BV,52.347637,4.909272,Vattenfall,AC,11.04,1078 SZ
1517,ALF-0005208_1,Amsterdam,A.J. Ernststraat 865,Alfen BV,52.3319919,4.8699699,Vattenfall,AC,11.04,1082 LM
1518,EVB-P1917007_1,Amsterdam,Blauwvoetstraat 6,EV-BOX,52.376346,4.839229,Vattenfall,AC,11.04,1061 BT
1519,EVB-P1542027_2,Amsterdam,Frederiksplein 17,EV-BOX,52.361105,4.900231,Vattenfall,AC,11.04,1017 XK
1520,EVB-P1520024_1,Amsterdam,Ranonkelkade 34,EV-BOX,52.3891458,4.9064292,Vattenfall,AC,11.04,1031 XT
1521,EVB-P1514011_3,Amsterdam,Spanderswoudstraat 190,EV-BOX,52.391749,4.956917,Vattenfall,AC,11.04,1024 LH
1522,EVB-P1450083_1,Amsterdam,Reimerswaalstraat 2,EVBOX,52.363711,4.793427,Vattenfall,AC,22.08,1069 AL
1523,EVB-P1518123_1,Amsterdam,Amsteldijk 707,EV-BOX,52.3570341,4.9046539,Vattenfall,AC,11.04,1074 JH
1524,ALF-0002931_1,Amsterdam,Distelweg 78,Alfen BV,52.393512,4.903637,Vattenfall,AC,11.04,1031 HH
1525,EVB-P1542174_1,Amsterdam,H. Stolleplantsoen 32,EV-BOX,52.407316,4.935812,Vattenfall,AC,11.04,1022 KK
1526,ALF-0005438_1,Amsterdam,Krootstraat 36,Alfen BV,52.313301,4.9758727,Vattenfall,AC,11.04,1104 KR
1527,EVB-P1607169_1,Amsterdam,Stentorstraat 72,EV-BOX,52.419452,4.903905,Vattenfall,AC,11.04,1035 XJ
1528,EVB-P1801409_1,Amsterdam,Pieter Lastmankade 174,EV-BOX,52.348058,4.858991,Vattenfall,AC,11.04,1075 KT
1529,ALF-0002929_1,Amsterdam,Marnixstraat 317,Alfen BV,52.373482,4.876288,Vattenfall,AC,11.04,1016 TB
1530,ALF-0004876_1,Amsterdam,Bankastraat 50I,Alfen BV,52.3648181,4.9343014,Vattenfall,AC,11.04,1094 EG
1531,EVB-P1520054_1,Amsterdam,Taandwarsstraat 64,EV-BOX,52.387888,4.888582,Vattenfall,AC,11.04,1013 BW
1532,ALF-0005437_1,Amsterdam,Riouwstraat 161,Alfen BV,52.361755,4.938845,Vattenfall,AC,11.04,1094 XN
1533,EVB-P1928217_1,Amsterdam,Uiterwaardenstraat 241-2,EV-BOX,52.342235,4.896978,Vattenfall,AC,11.04,1079 CP
1534,EVB-P1450082_1,Amsterdam,Schellingwouderdijk 87,EV-BOX,52.386227,4.954359,Vattenfall,AC,11.04,1023 NA
1535,EVB-P1541091_6,Amsterdam,Johann Siegerstraat 16,EV-BOX,52.332942,4.919322,Vattenfall,AC,11.04,1096 BH
1536,ALF-0002927_1,Amsterdam,Prinsengracht 30,Alfen BV,52.378516,4.886366,Vattenfall,AC,11.04,1015 DW
1537,EVB-P1525002_1,Amsterdam,Borneostraat 22,EV-BOX,52.3657703,4.933106,Vattenfall,AC,11.04,1094 CK
1538,EVB-P1811473_2,Amsterdam,Reinier Claeszenplein 41,EV-BOX,52.374396,4.861797,Vattenfall,AC,11.04,1056 WB
1539,EVB-P1541154_1,Amsterdam,Pieter Langendijkstraat 30,EV-BOX,52.3608288,4.8609208,Vattenfall,AC,11.04,1054 ZB
1540,EVB-P1916253_1,Amsterdam,Van Ostadestraat 263,EV-BOX,52.353571,4.900281,Vattenfall,AC,11.04,1073 TP
1541,EVB-P1548444_1,Amsterdam,Bos en Lommerweg 35,EV-BOX,52.383853,4.856072,Vattenfall,AC,11.04,1055 DL
1542,ALF-0005443_2,Amsterdam,Henk Gortzakstraat 2,Alfen BV,52.3788681,4.7932381,Vattenfall,AC,11.04,1067 TP
1543,EVB-P1629148_1,Amsterdam,Prins Hendriklaan 14,EV-BOX,52.354353,4.864269,Vattenfall,AC,11.04,1075 BB
1544,EVB-P1607253_1,Amsterdam,Houtmankade 5,EV-BOX,52.390159,4.885855,Vattenfall,AC,11.04,1013 MP
1545,EVB-P1514007_1,Amsterdam,Biesboschstraat 8,EV-BOX,52.345549,4.899582,Vattenfall,AC,11.04,1078 MS
1546,EVB-P1542171_1,Amsterdam,Paul van Vlissingenstraat 2,EV-BOX,52.334608,4.922127,Vattenfall,AC,11.04,1096 BK
1547,EVB-P1835181_1,Amsterdam,Tugelaweg 121,EV-BOX,52.352822,4.91491,Vattenfall,AC,11.04,1091 VV
1548,ALF-0002925_1,Amsterdam,Hillegomstraat 33,Alfen BV,52.352107,4.847786,Vattenfall,AC,11.04,1058 LP
1549,EVB-P1607052_1,Amsterdam,Cornelis van der Lindenstraat 24,EV-BOX,52.35052,4.884235,Vattenfall,AC,11.04,1071 TH
1550,EVB-P1835289_1,Amsterdam,Ferdinand Bolstraat 432,EV-BOX,52.34908,4.891298,Vattenfall,AC,11.04,1072 ME
1551,ALF-0002932_1,Amsterdam,Papaverweg 36A,Alfen BV,52.396304,4.907723,Vattenfall,AC,11.04,1032 KJ
1552,EVB-P1607260_1,Amsterdam,Nijenburg 21,EV-BOX,52.328044,4.86532,Vattenfall,AC,11.04,1081 GD
1553,EVB-P1629219_1,Amsterdam,Elzenhagensingel 329-5,EV-BOX,52.402579,4.934268,Vattenfall,AC,11.04,1022 LA
1554,EVB-P1548462_1,Amsterdam,Wielingenstraat 24,EV-BOX,52.344447,4.888573,Vattenfall,AC,11.04,1078 KL
1555,ALF-0002938_1,Amsterdam,Algolstraat 5,Alfen BV,52.410348,4.888711,Vattenfall,AC,11.04,1033 JP
1556,EVB-P1801363_1,Amsterdam,Laan der Hesperiden 6,EV-BOX,52.345294,4.856976,Vattenfall,AC,11.04,1076 DK
1557,ALF-0002933_1,Amsterdam,Orionplantsoen 36,Alfen BV,52.413972,4.888019,Vattenfall,AC,11.04,1033 VJ
1558,ALF-0002936_1,Amsterdam,Madurastraat 96,Alfen BV,52.36432,4.936865,Vattenfall,AC,11.04,1094 GT
1559,ALF-0005379_1,Amsterdam,Cruquiuskade 16,Alfen BV,52.3673719,4.9279834,Vattenfall,AC,11.04,1018 AP
1560,EVB-P1835272_2,Amsterdam,Borneokade 271,EV-BOX,52.371318,4.948129,Vattenfall,AC,11.04,1019 XG
1561,EVB-P1839610_1,Amsterdam,Hoptille 202,EV-BOX,52.309065,4.953596,Vattenfall,AC,11.04,1102 PT
1562,ALF-0002935_1,Amsterdam,Johan van Hasseltweg 51,Alfen BV,52.386469,4.926504,Vattenfall,AC,11.04,1021 KN
1563,EVB-P1811478_1,Amsterdam,Zonneplein 22,EV-BOX,52.412992,4.891077,Vattenfall,AC,11.04,1033 EK
1564,EVB-P1523002_1,Amsterdam,Professor Tulpplein 1,EV-BOX,52.3602417,4.9054468,Vattenfall,AC,11.04,1018 GX
1565,EVB-P1552468_1,Amsterdam,Ookmeerweg 257,EV-BOX,52.363473,4.790949,Vattenfall,AC,11.04,1069 MT
1566,EVB-P1542200_1,Amsterdam,Kleine Wittenburgerstraat 305,EV-BOX,52.3719,4.922602,Vattenfall,AC,11.04,1018 LT
1567,ALF-0005381_1,Amsterdam,Pasteurstraat 2,Alfen BV,52.3499643,4.9346292,Vattenfall,AC,11.04,1097 ET
1568,EVB-P1843449_1,Amsterdam,Pieter A. van Heijningestraat 33,EV-BOX,52.421659,4.899839,Vattenfall,AC,11.04,1035 SW
1569,EVB-P1811484_1,Amsterdam,Bottelarijstraat 361,EV-BOX,52.368823,4.950164,Vattenfall,AC,11.04,1019 VC
1570,EVB-P1607027_1,Amsterdam,Robijnstraat 1,EV-BOX,52.352271,4.904711,Vattenfall,AC,11.04,1074 VE
1571,EVB-P1607204_1,Amsterdam,Groot-Essenburg 2,EV-BOX,52.330898,4.868033,Vattenfall,AC,11.04,1081 HG
1572,EVB-P1539228_1,Amsterdam,Van Tuyll van Serooskerkenweg 15,EV-BOX,52.3447452,4.8638243,Vattenfall,AC,11.04,1076 JA
1573,EVB-P1552344_1,Amsterdam,Buiksloterdijk 316,EV-BOX,52.40008,4.919657,Vattenfall,AC,11.04,1034 NL
1574,ALF-0005385_1,Amsterdam,Govert Flinckstraat 56,Alfen BV,52.3540618,4.8875694,Vattenfall,AC,11.04,1072 EJ
1575,EVB-P1552106_1,Amsterdam,Zocherstraat 2,EV-BOX,52.357906,4.857429,Vattenfall,AC,11.04,1054 LX
1576,EVB-P1512002_1,Amsterdam,MS. Van Riemsdijkweg 31,EV-BOX,52.4021329,4.8935262,Vattenfall,AC,11.04,1033 RC
1577,EVB-P1843521_1,Amsterdam,Van Nijenrodeweg 612,EV-BOX,52.327688,4.873742,Vattenfall,AC,11.04,1082 HX
1578,EVB-P1552137_1,Amsterdam,Middenweg 265,EV-BOX,52.348896,4.938771,Vattenfall,AC,11.04,1098 AS
1579,ALF-0009576_1,Amsterdam,Vechtstraat 89,Alfen BV,52.3437414,4.9075368,Vattenfall,AC,11.04,1079JC
1580,ALF-0009577_2,Amsterdam,Aalsmeerweg 80,Alfen BV,52.3484785,4.8478696,Vattenfall,AC,11.04,1059AM
1581,ALF-0005383_1,Amsterdam,Fibigerstraat 6,Alfen BV,52.3489423,4.9340416,Vattenfall,AC,11.04,1097 KA
1582,ALF-0002939_1,Amsterdam,Bijlmerdreef 792,Alfen BV,52.320205,4.965736,Vattenfall,AC,11.04,1103 DT
1583,EVB-P1542160_1,Amsterdam,Krijn Breurstraat 83,EV-BOX,52.37856,4.821872,Vattenfall,AC,11.04,1064 SZ
1584,ALF-0002940_1,Amsterdam,Banneplein 61,Alfen BV,52.407312,4.917426,Vattenfall,AC,11.04,1034 DM
1585,EVB-P1835360_1,Amsterdam,Lange Vonder 22,EV-BOX,52.424381,4.892351,Vattenfall,AC,11.04,1035 JX
1586,EVB-P1917116_2,Amsterdam,Smaragdstraat 98,EV-BOX,52.351124,4.908846,Vattenfall,AC,11.04,1074 HJ
1587,EVB-P1539168_1,Amsterdam,Prinsengracht 957,EV-BOX,52.362239,4.892253,Vattenfall,AC,11.04,1017 KL
1588,EVB-P1607289_1,Amsterdam,Bonistraat 14,EV-BOX,52.359053,4.935425,Vattenfall,AC,11.04,1094 SJ
1589,EVB-P1531104_1,Amsterdam,Cornelis Troostplein 87,EV-BOX,52.35066,4.890524,Vattenfall,AC,11.04,1072 JJ
1590,ALF-0005384_1,Amsterdam,Zacharias Jansestraat 19,Alfen BV,52.3535848,4.929104,Vattenfall,AC,11.04,1097 CJ
1591,ALF-0002943_1,Amsterdam,Hoogheemraadweg 78,Alfen BV,52.35576,4.782433,Vattenfall,AC,11.04,1069 VN
1592,EVB-P1541083_1,Amsterdam,Marnixkade 36,EV-BOX,52.38115,4.880105,Vattenfall,AC,11.04,1015 XR
1593,EVB-P1626354_3,Amsterdam,Busken Huetstraat 14,EV-BOX,52.358458,4.856598,Vattenfall,AC,11.04,1054 SZ
1594,EVB-P1626372_1,Amsterdam,Amsteldijk 19,EV-BOX,52.3572636,4.9043496,Vattenfall,AC,11.04,1074 HS
1595,ALF-0002941_2,Amsterdam,Mijndenhof 51,Alfen BV,52.300445,4.972499,Vattenfall,AC,11.04,1106 GC
1596,ALF-0005387_1,Amsterdam,Tweede Van Der Helststraat 6,Alfen BV,52.352848,4.8947233,Vattenfall,AC,11.04,1072 PC
1597,ALF-0009583_1,Amsterdam,Humbersweg 35,Alfen BV,52.3913404,4.8309638,Vattenfall,AC,11.04,1043 AC
1598,ALF-0003903_1,Amsterdam,Westerlengte 152,Alfen BV,52.4132125,4.9201933,Vattenfall,AC,11.04,1034 PT
1599,EVB-P1835275_1,Amsterdam,Victorieplein 25,EV-BOX,52.345331,4.903743,Vattenfall,AC,11.04,1079 KM
1600,EVB-P1531092_1,Amsterdam,Singel 99,EV-BOX,52.376057,4.891277,Vattenfall,AC,11.04,1012 VG
1601,EVB-P1542176_1,Amsterdam,Raamplein 1 B,EV-BOX,52.3663381,4.8799164,Vattenfall,AC,11.04,1016 XK
1602,ALF-0005654_2,Amsterdam,Banne Buikslootlaan 63C,Alfen BV,52.4080302,4.9124838,Vattenfall,AC,11.04,1034 AA
1603,EVB-P1839613_2,Amsterdam,Smaragdstraat 103,EV-BOX,52.351139,4.907881,Vattenfall,AC,11.04,1074 HE
1604,EVB-P1608378_2,Amsterdam,Lindengracht 195,EV-BOX,52.379785,4.882378,Vattenfall,AC,11.04,1015 KG
1605,EVB-P1626384_1,Amsterdam,Singel 438,EV-BOX,52.368068,4.888376,Vattenfall,AC,11.04,1017 AV
1606,ALF-0003659_1,Amsterdam,Raamplein 1 F,Alfen BV,52.3662113,4.8804028,Vattenfall,AC,11.04,1016 XK
1607,EVB-P1835020_2,Amsterdam,Diopter 33,EV-BOX,52.408449,4.932015,Vattenfall,AC,11.04,1025 MR
1608,EVB-P1541212_1,Amsterdam,Lekstraat 88,EV-BOX,52.34487,4.904395,Vattenfall,AC,11.04,1079 EV
1609,ALF-0002204_1,Amsterdam,Oudezijds Voorburgwal 158,Alfen BV,52.373093,4.897171,Vattenfall,AC,11.04,1012 GH
1610,EVB-P1843517_1,Amsterdam,Het Hoogt 156,EV-BOX,52.394663,4.936692,Vattenfall,AC,11.04,1025 HD
1611,ALF-0002224_2,Amsterdam,Lindengracht 146,Alfen BV,52.380363,4.88485,Vattenfall,AC,11.04,1015 KK
1612,EVB-P1608323_1,Amsterdam,Rusland 9,EV-BOX,52.370144,4.896377,Vattenfall,AC,11.04,1012 CK
1613,EVB-P1612350_2,Amsterdam,Kerkstraat 84,EV-BOX,52.364676,4.886557,Vattenfall,AC,11.04,1017 GN
1614,ALF-0003665_1,Amsterdam,Medemblikstraat 26,Alfen BV,52.3931661,4.9390558,Vattenfall,AC,11.04,1023 XR
1615,EVB-P1917124_1,Amsterdam,Griftstraat 52,EV-BOX,52.341213,4.900009,Vattenfall,AC,11.04,1079 ZE
1616,EVB-P1608324_1,Amsterdam,Kloveniersburgwal 119,EV-BOX,52.368572,4.896691,Vattenfall,AC,11.04,1011 KC
1617,ALF-0005260_2,Amsterdam,Derde Weteringdwarsstraat 14,Alfen BV,52.3610701,4.8894282,Vattenfall,AC,11.04,1017 TC
1618,ALF-0003608_1,Amsterdam,Middeliestraat 10,Alfen BV,52.3905344,4.9432602,Vattenfall,AC,11.04,1023 AK
1619,EVB-P1626442_1,Amsterdam,Beemsterstraat 548,EV-BOX,52.396864,4.951274,Vattenfall,AC,11.04,1024 BV
1620,ALF-0002219_1,Amsterdam,Prinsengracht 217,Alfen BV,52.377055,4.885475,Vattenfall,AC,11.04,1015 DT
1621,EVB-P1917006_1,Amsterdam,Sint Antoniesbreestraat 75,EV-BOX,52.369822,4.9009,Vattenfall,AC,11.04,1011 HB
1622,ALF-0003661_1,Amsterdam,Krabbendamstraat 37-1,Alfen BV,52.3935547,4.9573377,Vattenfall,AC,11.04,1024 MD
1623,EVB-P1607122_1,Amsterdam,Westerstraat 114,EV-BOX,52.378547,4.883557,Vattenfall,AC,11.04,1015 MN
1624,ALF-0002201_1,Amsterdam,Nieuwe Uilenburgerstraat 96,Alfen BV,52.370236,4.904271,Vattenfall,AC,11.04,1011 LX
1625,ALF-0003662_1,Amsterdam,Krabbendamstraat 37-2,Alfen BV,52.3935123,4.9573689,Vattenfall,AC,11.04,1024 MD
1626,EVB-P1626453_1,Amsterdam,Werengouw 33,EV-BOX,52.389648,4.955499,Vattenfall,AC,11.04,1024 NL
1627,ALF-0002206_2,Amsterdam,Westerstraat 343,Alfen BV,52.377645,4.879784,Vattenfall,AC,11.04,1015 MH
1628,ALF-0005186_1,Amsterdam,Naardermeerstraat 1,Alfen BV,52.3896694691544,4.95713549881135,Vattenfall,AC,11.04,1024 NG
1629,ALF-0005560_1,Amsterdam,Westerstraat 189,Alfen BV,52.3779755,4.8815906,Vattenfall,AC,11.04,1015 MA
1630,EVB-P1916098_2,Amsterdam,Wieringerwaardstraat 253,EV-BOX,52.396118,4.959745,Vattenfall,AC,11.04,1024 HM
1631,EVB-P1843492_2,Amsterdam,Gaaspstraat 62,EV-BOX,52.343254,4.908592,Vattenfall,AC,11.04,1079 VG
1632,ALF-0005205_1,Amsterdam,Markengouw 469,Alfen BV,52.3985125,4.9546253,Vattenfall,AC,11.04,1024 EJ
1633,EVB-P1835253_1,Amsterdam,Dorpsweg Ransdorp 31,EV-BOX,52.392449,4.993399,Vattenfall,AC,11.04,1028 BK
1634,ALF-0003832_1,Amsterdam,Quellijnstraat 109,Alfen BV,52.3566782,4.8932906,Vattenfall,AC,11.04,1073 XH
1635,EVB-P1626378_1,Amsterdam,Polsbroekstraat 11,EV-BOX,52.300359,4.979238,Vattenfall,AC,11.04,1106 BA
1636,EVB-P1811142_2,Amsterdam,Beemsterstraat 656,EV-BOX,52.401082,4.957036,Vattenfall,AC,11.04,1027 ED
1637,EVB-P1607142_1,Amsterdam,Ijplein 121,EV-BOX,52.382829,4.913049,Vattenfall,AC,11.04,1021 LD
1638,ALF-0002896_2,Amsterdam,Gerard Doustraat 183,Alfen BV,52.357346,4.89831,Vattenfall,AC,11.04,1073 VW
1639,ALF-0005227_1,Amsterdam,President Kennedylaan 26,Alfen BV,52.3427937,4.9125221,Vattenfall,AC,11.04,1079 ND
1640,ALF-0003904_2,Amsterdam,Nieuwendammerdijk 559,Alfen BV,52.3864437,4.949035,Vattenfall,AC,11.04,1023 BS
1641,EVB-P1916265_1,Amsterdam,Kromme-Mijdrechtstraat 97,EV-BOX,52.344842,4.912116,Vattenfall,AC,11.04,1079 KT
1642,EVB-P1917049_2,Amsterdam,Ertskade 113,EV-BOX,52.37407,4.943681,Vattenfall,AC,11.04,1019 ED
1643,EVB-P1608376_1,Amsterdam,Brouwersgracht 163,EV-BOX,52.382014,4.885511,Vattenfall,AC,11.04,1015 GH
